section	case	metric	value	unit	status	note
controlled_fragments	jam_fragments_fast_s3_t8	observed_bases	61159	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_fast_s3_t8.json
controlled_fragments	jam_fragments_fast_s3_t8	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam_fragments_fast_s3_t8.json
controlled_fragments	jam_fragments_fast_s3_t8	truth_bases	320000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_fast_s3_t8.json
controlled_fragments	jam_fragments_fast_s3_t8	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam_fragments_fast_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	assemblies_total	40	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	assemblies_with_records	40	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	base_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	base_recall	0.79113125	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	gap_error_bases	66838	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	gap_error_fraction	0.167095	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	intersection_bases	253162	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	interval_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	interval_recall	0.95	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	observed_bases	253162	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	truth_bases	320000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s1_t8	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam_fragments_sensitive_s1_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	assemblies_total	40	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	assemblies_with_records	40	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	base_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	base_recall	0.79113125	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	gap_error_bases	66838	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	gap_error_fraction	0.167095	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	intersection_bases	253162	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	interval_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	interval_recall	0.95	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	observed_bases	253162	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	truth_bases	320000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	jam_fragments_sensitive_s3_t8	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam_fragments_sensitive_s3_t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	assemblies_total	40	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	assemblies_with_records	40	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	base_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	base_recall	0.86930625	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	gap_error_bases	41822	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	gap_error_fraction	0.104555	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	intersection_bases	278178	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	interval_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	interval_recall	0.925	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	observed_bases	278178	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	tool	minimap2	identifier	measured	normalized result tool; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	truth_bases	320000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_fragments	minimap2-q10000-fragments-direct-t8	version	2.31-r1302	identifier	measured	normalized result version; source: controlled-v1/normalized/minimap2-q10000-fragments-direct-t8.json
controlled_identity	jam-q10000-identity	assemblies_total	36	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	assemblies_with_records	19	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	base_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	base_recall	0.682371069182	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	gap_error_bases	50503	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	gap_error_fraction	0.140286111111	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	intersection_bases	108497	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	interval_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	interval_recall	0.527777777778	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	observed_bases	108497	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	truth_bases	159000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q10000-identity	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam-q10000-identity.json
controlled_identity	jam-q2000-identity	assemblies_total	36	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	assemblies_with_records	5	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	base_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	base_recall	0.22641509434	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	gap_error_bases	24600	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	gap_error_fraction	0.341666666667	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	intersection_bases	7200	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	interval_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	interval_recall	0.138888888889	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	observed_bases	7200	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	truth_bases	31800	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q2000-identity	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam-q2000-identity.json
controlled_identity	jam-q50000-identity	assemblies_total	36	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	assemblies_with_records	24	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	base_precision	0.997430137761	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	base_recall	0.798709433962	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	gap_error_bases	161662	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	gap_error_fraction	0.0898122222222	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	intersection_bases	634974	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	interval_precision	0.972222222222	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	interval_recall	0.666666666667	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	observed_bases	636610	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	truth_bases	795000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_identity	jam-q50000-identity	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam-q50000-identity.json
controlled_origin	jam-q10000-origin	assemblies_total	1	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	assemblies_with_records	1	assemblies	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	base_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	base_recall	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	gap_error_bases	0	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	gap_error_fraction	0	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	intersection_bases	2000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	interval_precision	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	interval_recall	1	fraction	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	observed_bases	2000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	tool	jam	identifier	measured	normalized result tool; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	truth_bases	2000	bases	measured	normalized truth comparison metric; source: controlled-v1/normalized/jam-q10000-origin.json
controlled_origin	jam-q10000-origin	version	jam 0.10.0	identifier	measured	normalized result version; source: controlled-v1/normalized/jam-q10000-origin.json
http	combined-cold-warm	bytes_served	12420860	bytes	measured	combined HTTP fixture metric; source: resource-scaling-v1/http/http.metrics.json
http	combined-cold-warm	requests	194	requests	measured	combined HTTP fixture metric; source: resource-scaling-v1/http/http.metrics.json
http	combined-cold-warm	responses_200	4	responses	measured	combined HTTP fixture metric; source: resource-scaling-v1/http/http.metrics.json
http	combined-cold-warm	responses_206	190	responses	measured	combined HTTP fixture metric; source: resource-scaling-v1/http/http.metrics.json
http	http/cold	bytes_served	6210430	bytes	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	get_requests	95	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	head_requests	2	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	peak_rss_kib	417228	KiB	measured	HTTP range measurement; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	range_requests	95	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	requests	97	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	responses_200	2	responses	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	responses_206	95	responses	measured	HTTP server or client metric; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	system_seconds	0.590344	seconds	measured	HTTP range measurement; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	user_seconds	1.623749	seconds	measured	HTTP range measurement; source: resource-scaling-v1/http/cold.measurement.json
http	http/cold	wall_seconds	3.3394351	seconds	measured	HTTP range measurement; source: resource-scaling-v1/http/cold.measurement.json
http	http/warm	bytes_served	6210430	bytes	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	get_requests	95	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	head_requests	2	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	peak_rss_kib	434712	KiB	measured	HTTP range measurement; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	range_requests	95	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	requests	97	requests	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	responses_200	2	responses	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	responses_206	95	responses	measured	HTTP server or client metric; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	system_seconds	0.573626	seconds	measured	HTTP range measurement; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	user_seconds	1.633454	seconds	measured	HTTP range measurement; source: resource-scaling-v1/http/warm.measurement.json
http	http/warm	wall_seconds	3.313175939	seconds	measured	HTTP range measurement; source: resource-scaling-v1/http/warm.measurement.json
large_catalog	threads=1	alignment_count	226	alignments	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	candidate_count	83	candidates	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	decoded_bytes	721717254	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	full_object_fallbacks	0	fallbacks	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	peak_rss_kib	479536	KiB	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	range_requests	42722	requests	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	requested_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	returned_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	system_seconds	1.825644	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	user_seconds	20.270685	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=1	wall_seconds	23.350475355	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t1.json
large_catalog	threads=16	alignment_count	226	alignments	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	candidate_count	83	candidates	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	decoded_bytes	721717254	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	full_object_fallbacks	0	fallbacks	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	peak_rss_kib	875996	KiB	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	range_requests	42722	requests	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	requested_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	returned_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	system_seconds	2.601619	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	user_seconds	20.596584	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=16	wall_seconds	14.509883439	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t16.json
large_catalog	threads=4	alignment_count	226	alignments	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	candidate_count	83	candidates	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	decoded_bytes	721717254	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	full_object_fallbacks	0	fallbacks	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	peak_rss_kib	828792	KiB	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	range_requests	42722	requests	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	requested_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	returned_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	system_seconds	3.193889	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	user_seconds	20.64541	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=4	wall_seconds	14.764680677	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t4.json
large_catalog	threads=8	alignment_count	226	alignments	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	candidate_count	83	candidates	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	decoded_bytes	721717254	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	full_object_fallbacks	0	fallbacks	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	peak_rss_kib	802240	KiB	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	range_requests	42722	requests	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	requested_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	returned_bytes	741435014	bytes	measured	large-catalog resource metric; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	system_seconds	3.129957	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	user_seconds	20.683146	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
large_catalog	threads=8	wall_seconds	14.792359361	seconds	measured	large-catalog Jam measurement; source: resource-scaling-v1/large-catalog/jam_q50000_sensitive_c100_t8.json
memory	all-288-cases	alignment_count_median	1	alignments	measured	median over complete memory cases; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	candidate_count_median	1	candidates	measured	median over complete memory cases; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	case_count	288	cases	measured	raw memory matrix case count; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	complete_count	288	cases	measured	explicit status count; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	failed_count	0	cases	measured	explicit status count; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	full_object_fallbacks_total	0	fallbacks	measured	sum of explicit raw counters; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	peak_rss_kib_max	507068	KiB	measured	maximum over complete memory cases; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	peak_rss_kib_median	69410	KiB	measured	median over complete memory cases; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	retries_total	0	retries	measured	sum of explicit raw counters; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	stale_cache_rejections_total	0	rejections	measured	sum of explicit raw counters; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	unavailable_count	0	cases	measured	explicit status count; source: resource-scaling-v1/memory/summary.json
memory	all-288-cases	wall_seconds_median	0.0313632395009	seconds	measured	median over complete memory cases; source: resource-scaling-v1/memory/summary.json
